index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
1307,1307,입금,인터넷뱅킹 대량이체,(주) 더나은교육,"7,204,000","7,204,000",입금이체,회사입금,,,,,,,,,,,,,,(주)0더나은교육,9,육교은나더0)주(
1308,1308,입금,인터넷뱅킹 대량이체,(주) 이든,"44,000","44,000",입금이체,회사입금,,,,,,,,,,,,,,(주)0이든,6,든이0)주(
1309,1309,입금,인터넷뱅킹 대량이체,(주) 케이디로지스, - ,"7,080,000",입금이체,회사입금,,,,,,,,,,,,,,(주)0케이디로지스,10,스지로디이케0)주(
1310,1310,입금,인터넷뱅킹 대량이체,(주)AK로지스틱스,"264,000","440,000",입금이체,회사입금,,,,,,,,,,,,,,(주)AK로지스틱스,10,스틱스지로KA)주(
1311,1311,입금,어음만기입금,(주)DAS,"10,441,000","10,441,000",입금이체,회사입금,,,,,,,,,,,,,,(주)DAS,6,SAD)주(
1312,1312,입금,펌뱅킹 입금이체,(주)DB하이텍, - ,"24,298,000",입금이체,회사입금,,,,,,,,,,,,,,(주)DB하이텍,8,텍이하BD)주(
1313,1313,입금,펌뱅킹 입금이체,(주)E, - ,"16,269,000",입금이체,회사입금,,,,,,,,,,,,,,(주)E,4,E)주(
1314,1314,입금,인터넷뱅킹 대량이체,(주)GS스포츠, - ,"6,535,000",입금이체,회사입금,,,,,,,,,,,,,,(주)GS스포츠,8,츠포스SG)주(
1315,1315,입금,급여 입금이체,(주)K.W.E 코리아,"2,162,000","16,046,000",입금이체,회사입금,,,,,,,,,,,,,,(주)K.W.E0코리아,12,아리코0E.W.K)주(
1316,1316,입금,어음만기입금,(주)LF,"12,310,000","12,310,000",입금이체,회사입금,,,,,,,,,,,,,,(주)LF,5,FL)주(
1317,1317,입금,급여 입금이체,(주)SIS캐나다,"1,841,000","1,841,000",입금이체,회사입금,,,,,,,,,,,,,,(주)SIS캐나다,9,다나캐SIS)주(
1318,1318,입금,인터넷뱅킹 대량이체,(주)가겐투안,"636,000","636,000",입금이체,회사입금,,,,,,,,,,,,,,(주)가겐투안,7,안투겐가)주(
1319,1319,입금,인터넷뱅킹 대량이체,(주)가든파이브라이프,"117,000","5,261,000",입금이체,회사입금,,,,,,,,,,,,,,(주)가든파이브라이프,11,프이라브이파든가)주(
1320,1320,입금,인터넷뱅킹 대량이체,(주)가람산업,"660,000","660,000",입금이체,회사입금,,,,,,,,,,,,,,(주)가람산업,7,업산람가)주(
1321,1321,입금,인터넷뱅킹 대량이체,(주)가온제이에스건설,"197,000","197,000",입금이체,회사입금,,,,,,,,,,,,,,(주)가온제이에스건설,11,설건스에이제온가)주(
1322,1322,입금,인터넷뱅킹 대량이체,(주)가우디자인,"3,146,000","3,293,000",입금이체,회사입금,,,,,,,,,,,,,,(주)가우디자인,8,인자디우가)주(
1323,1323,입금,인터넷뱅킹 대량이체,(주)갑을상사,"3,513,000","4,965,000",입금이체,회사입금,,,,,,,,,,,,,,(주)갑을상사,7,사상을갑)주(
1324,1324,입금,인터넷뱅킹 대량이체,(주)강원심층수,"3,000","142,000",입금이체,회사입금,,,,,,,,,,,,,,(주)강원심층수,8,수층심원강)주(
1325,1325,입금,인터넷뱅킹 대량이체,(주)거흥산업, - ,"1,320,000",입금이체,회사입금,,,,,,,,,,,,,,(주)거흥산업,7,업산흥거)주(
1326,1326,입금,어음만기입금,(주)건양아이티티,"1,000","1,000",입금이체,회사입금,,,,,,,,,,,,,,(주)건양아이티티,9,티티이아양건)주(
1327,1327,입금,인터넷뱅킹 대량이체,(주)건우특송,"678,000","678,000",입금이체,회사입금,,,,,,,,,,,,,,(주)건우특송,7,송특우건)주(
1328,1328,입금,인터넷뱅킹 대량이체,(주)건축사사무소에스, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)건축사사무소에스,11,스에소무사사축건)주(
1329,1329,입금,인터넷뱅킹 대량이체,(주)게임펍,"437,000","437,000",입금이체,회사입금,,,,,,,,,,,,,,(주)게임펍,6,펍임게)주(
1330,1330,입금,인터넷뱅킹 대량이체,(주)게티이미지코리아, - ,"1,340,000",입금이체,회사입금,,,,,,,,,,,,,,(주)게티이미지코리아,11,아리코지미이티게)주(
1331,1331,입금,인터넷뱅킹 대량이체,(주)경기고속,"44,000","44,000",입금이체,회사입금,,,,,,,,,,,,,,(주)경기고속,7,속고기경)주(
1332,1332,입금,어음만기입금,(주)경보제약,"4,101,000","4,101,000",입금이체,회사입금,,,,,,,,,,,,,,(주)경보제약,7,약제보경)주(
1333,1333,입금,인터넷뱅킹 대량이체,(주)경일감정평가법인, - ,"3,191,000",입금이체,회사입금,,,,,,,,,,,,,,(주)경일감정평가법인,11,인법가평정감일경)주(
1334,1334,입금,인터넷뱅킹 대량이체,(주)계상,"1,975,000","1,975,000",입금이체,회사입금,,,,,,,,,,,,,,(주)계상,5,상계)주(
1335,1335,입금,인터넷뱅킹 대량이체,(주)고고마,"1,683,000","5,427,000",입금이체,회사입금,,,,,,,,,,,,,,(주)고고마,6,마고고)주(
1336,1336,입금,인터넷뱅킹 대량이체,(주)고렘팩토리, - ,"436,000",입금이체,회사입금,,,,,,,,,,,,,,(주)고렘팩토리,8,리토팩렘고)주(
1337,1337,입금,인터넷뱅킹 대량이체,(주)고려아카데미컨설,"7,000","1,884,000",입금이체,회사입금,,,,,,,,,,,,,,(주)고려아카데미컨설,11,설컨미데카아려고)주(
1338,1338,입금,인터넷뱅킹 대량이체,(주)고황,"100,000","100,000",입금이체,회사입금,,,,,,,,,,,,,,(주)고황,5,황고)주(
1339,1339,입금,인터넷뱅킹 대량이체,(주)골든듀,"1,012,000","1,012,000",입금이체,회사입금,,,,,,,,,,,,,,(주)골든듀,6,듀든골)주(
1340,1340,입금,급여 입금이체,(주)광양기업,"2,521,000","4,573,000",입금이체,회사입금,,,,,,,,,,,,,,(주)광양기업,7,업기양광)주(
1341,1341,입금,급여 입금이체,(주)광양기업격려금,"431,000","1,047,000",입금이체,회사입금,,,,,,,,,,,,,,(주)광양기업격려금,10,금려격업기양광)주(
1344,1344,입금,급여 입금이체,(주)광양기업차례비,"784,000","784,000",입금이체,회사입금,,,,,,,,,,,,,,(주)광양기업차례비,10,비례차업기양광)주(
1345,1345,입금,급여 입금이체,(주)광화문에이엠보험,"1,125,000","1,990,000",입금이체,회사입금,,,,,,,,,,,,,,(주)광화문에이엠보험,11,험보엠이에문화광)주(
1346,1346,입금,인터넷뱅킹 대량이체,(주)교원위즈,"34,000","1,934,000",입금이체,회사입금,,,,,,,,,,,,,,(주)교원위즈,7,즈위원교)주(
1347,1347,입금,인터넷뱅킹 대량이체,(주)구미인터내셔날,"2,096,000","2,734,000",입금이체,회사입금,,,,,,,,,,,,,,(주)구미인터내셔날,10,날셔내터인미구)주(
1349,1349,입금,인터넷뱅킹 대량이체,(주)국제식품정육백화,"1,129,000","1,129,000",입금이체,회사입금,,,,,,,,,,,,,,(주)국제식품정육백화,11,화백육정품식제국)주(
1350,1350,입금,인터넷뱅킹 대량이체,(주)국제플랜트, - ,"2,039,000",입금이체,회사입금,,,,,,,,,,,,,,(주)국제플랜트,8,트랜플제국)주(
1351,1351,입금,급여 입금이체,(주)굿리테일,"1,473,000","1,473,000",입금이체,회사입금,,,,,,,,,,,,,,(주)굿리테일,7,일테리굿)주(
1352,1352,입금,인터넷뱅킹 대량이체,(주)굿스코아,"59,000","59,000",입금이체,회사입금,,,,,,,,,,,,,,(주)굿스코아,7,아코스굿)주(
1353,1353,입금,펌뱅킹 입금이체,(주)그린카,"957,000","2,444,000",입금이체,회사입금,,,,,,,,,,,,,,(주)그린카,6,카린그)주(
1354,1354,입금,펌뱅킹 입금이체,(주)그린파트너즈,"694,000","2,945,000",입금이체,회사입금,,,,,,,,,,,,,,(주)그린파트너즈,9,즈너트파린그)주(
1355,1355,입금,인터넷뱅킹 대량이체,(주)글로벌텔레콤, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)글로벌텔레콤,9,콤레텔벌로글)주(
1356,1356,입금,상여금 입금이체,(주)글로벌파워아시아,"600,000","600,000",입금이체,회사입금,,,,,,,,,,,,,,(주)글로벌파워아시아,11,아시아워파벌로글)주(
1357,1357,입금,인터넷뱅킹 대량이체,(주)글로벌휴먼스,"698,000","1,222,000",입금이체,회사입금,,,,,,,,,,,,,,(주)글로벌휴먼스,9,스먼휴벌로글)주(
1358,1358,입금,인터넷뱅킹 대량이체,(주)글루시스,"433,000","2,378,000",입금이체,회사입금,,,,,,,,,,,,,,(주)글루시스,7,스시루글)주(
1359,1359,입금,급여 입금이체,(주)금부치아,"1,723,000","1,723,000",입금이체,회사입금,,,,,,,,,,,,,,(주)금부치아,7,아치부금)주(
1360,1360,입금,인터넷뱅킹 대량이체,(주)금영제너럴, - ,"2,249,000",입금이체,회사입금,,,,,,,,,,,,,,(주)금영제너럴,8,럴너제영금)주(
1361,1361,입금,인터넷뱅킹 대량이체,(주)금오하이텍,"1,848,000","1,848,000",입금이체,회사입금,,,,,,,,,,,,,,(주)금오하이텍,8,텍이하오금)주(
1362,1362,입금,인터넷뱅킹 대량이체,(주)금화피에스시,"1,578,000","1,578,000",입금이체,회사입금,,,,,,,,,,,,,,(주)금화피에스시,9,시스에피화금)주(
1363,1363,입금,인터넷뱅킹 대량이체,(주)까뮤이앤씨,"4,883,000","4,883,000",입금이체,회사입금,,,,,,,,,,,,,,(주)까뮤이앤씨,8,씨앤이뮤까)주(
1364,1364,입금,인터넷뱅킹 대량이체,(주)꽃샘식품,"300,000","329,000",입금이체,회사입금,,,,,,,,,,,,,,(주)꽃샘식품,7,품식샘꽃)주(
1365,1365,입금,인터넷뱅킹 대량이체,(주)나노페이먼트,"4,000","4,000",입금이체,회사입금,,,,,,,,,,,,,,(주)나노페이먼트,9,트먼이페노나)주(
1366,1366,입금,인터넷뱅킹 대량이체,(주)나람조경개발,"8,407,000","8,407,000",입금이체,회사입금,,,,,,,,,,,,,,(주)나람조경개발,9,발개경조람나)주(
1367,1367,입금,급여 입금이체,(주)나래로지스, - ,"3,626,000",입금이체,회사입금,,,,,,,,,,,,,,(주)나래로지스,8,스지로래나)주(
1368,1368,입금,인터넷뱅킹 대량이체,(주)나무경영아카데미,"173,000","321,000",입금이체,회사입금,,,,,,,,,,,,,,(주)나무경영아카데미,11,미데카아영경무나)주(
1369,1369,입금,인터넷뱅킹 대량이체,(주)나우스,"72,000","56,942,000",입금이체,회사입금,,,,,,,,,,,,,,(주)나우스,6,스우나)주(
1370,1370,입금,인터넷뱅킹 대량이체,(주)나이스홀딩스,"5,245,000","5,245,000",입금이체,회사입금,,,,,,,,,,,,,,(주)나이스홀딩스,9,스딩홀스이나)주(
1372,1372,입금,인터넷뱅킹 대량이체,(주)남선알미늄,"70,000","70,000",입금이체,회사입금,,,,,,,,,,,,,,(주)남선알미늄,8,늄미알선남)주(
1373,1373,입금,인터넷뱅킹 대량이체,(주)낫소골프,"23,121,000","23,121,000",입금이체,회사입금,,,,,,,,,,,,,,(주)낫소골프,7,프골소낫)주(
1374,1374,입금,급여 입금이체,(주)내쇼날모터스,"1,359,000","29,208,000",입금이체,회사입금,,,,,,,,,,,,,,(주)내쇼날모터스,9,스터모날쇼내)주(
1375,1375,입금,인터넷뱅킹 대량이체,(주)내일엘엠씨, - ,"627,000",입금이체,회사입금,,,,,,,,,,,,,,(주)내일엘엠씨,8,씨엠엘일내)주(
1376,1376,입금,급여 입금이체,(주)네오디지탈플러스,"300,000","300,000",입금이체,회사입금,,,,,,,,,,,,,,(주)네오디지탈플러스,11,스러플탈지디오네)주(
1377,1377,입금,인터넷뱅킹 대량이체,(주)네오리진,"9,901,000","9,901,000",입금이체,회사입금,,,,,,,,,,,,,,(주)네오리진,7,진리오네)주(
1378,1378,입금,인터넷뱅킹 대량이체,(주)넥스트미디어그룹,"50,000","6,720,000",입금이체,회사입금,,,,,,,,,,,,,,(주)넥스트미디어그룹,11,룹그어디미트스넥)주(
1379,1379,입금,인터넷뱅킹 대량이체,(주)넷츠, - ,"237,000",입금이체,회사입금,,,,,,,,,,,,,,(주)넷츠,5,츠넷)주(
1380,1380,입금,인터넷뱅킹 대량이체,(주)노루비케미칼,"33,000","5,720,000",입금이체,회사입금,,,,,,,,,,,,,,(주)노루비케미칼,9,칼미케비루노)주(
1381,1381,입금,인터넷뱅킹 대량이체,(주)노루오토코팅, - ,"3,415,000",입금이체,회사입금,,,,,,,,,,,,,,(주)노루오토코팅,9,팅코토오루노)주(
1382,1382,입금,어음만기입금,(주)노루케미칼,"76,000","682,000",입금이체,회사입금,,,,,,,,,,,,,,(주)노루케미칼,8,칼미케루노)주(
1383,1383,입금,인터넷뱅킹 대량이체,(주)노루케미칼,"76,000","682,000",입금이체,회사입금,,,,,,,,,,,,,,(주)노루케미칼,8,칼미케루노)주(
1384,1384,입금,인터넷뱅킹 대량이체,(주)노루코일코팅,"70,000","200,000",입금이체,회사입금,,,,,,,,,,,,,,(주)노루코일코팅,9,팅코일코루노)주(
1385,1385,입금,어음만기입금,(주)노루페인트, - ,"66,434,000",입금이체,회사입금,,,,,,,,,,,,,,(주)노루페인트,8,트인페루노)주(
1386,1386,입금,인터넷뱅킹 대량이체,(주)노루페인트, - ,"66,434,000",입금이체,회사입금,,,,,,,,,,,,,,(주)노루페인트,8,트인페루노)주(
1387,1387,입금,인터넷뱅킹 대량이체,(주)노블레스미디어인,"30,690,000","30,690,000",입금이체,회사입금,,,,,,,,,,,,,,(주)노블레스미디어인,11,인어디미스레블노)주(
1388,1388,입금,인터넷뱅킹 대량이체,(주)노스스타컨설팅, - ,"204,000",입금이체,회사입금,,,,,,,,,,,,,,(주)노스스타컨설팅,10,팅설컨타스스노)주(
1389,1389,입금,인터넷뱅킹 대량이체,(주)노아엑츄에이션, - ,"5,053,000",입금이체,회사입금,,,,,,,,,,,,,,(주)노아엑츄에이션,10,션이에츄엑아노)주(
1390,1390,입금,인터넷뱅킹 대량이체,(주)농라에프, - ,"2,705,000",입금이체,회사입금,,,,,,,,,,,,,,(주)농라에프,7,프에라농)주(
1391,1391,입금,어음만기입금,(주)농심,"3,179,000","3,970,000",입금이체,회사입금,,,,,,,,,,,,,,(주)농심,5,심농)주(
1392,1392,입금,인터넷뱅킹 대량이체,(주)누보, - ,"450,000",입금이체,회사입금,,,,,,,,,,,,,,(주)누보,5,보누)주(
1393,1393,입금,인터넷뱅킹 대량이체,(주)뉴라클사이언스, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)뉴라클사이언스,10,스언이사클라뉴)주(
1394,1394,입금,인터넷뱅킹 대량이체,(주)다산북스,"50,000","3,771,000",입금이체,회사입금,,,,,,,,,,,,,,(주)다산북스,7,스북산다)주(
1395,1395,입금,인터넷뱅킹 대량이체,(주)다산주철, - ,"11,444,000",입금이체,회사입금,,,,,,,,,,,,,,(주)다산주철,7,철주산다)주(
1396,1396,입금,인터넷뱅킹 대량이체,(주)다원녹화건설,"170,000","32,000,000",입금이체,회사입금,,,,,,,,,,,,,,(주)다원녹화건설,9,설건화녹원다)주(
1397,1397,입금,인터넷뱅킹 대량이체,(주)단월드, - ,"2,908,000",입금이체,회사입금,,,,,,,,,,,,,,(주)단월드,6,드월단)주(
1398,1398,입금,인터넷뱅킹 대량이체,(주)대경,"3,710,000","3,710,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대경,5,경대)주(
1399,1399,입금,어음만기입금,(주)대교, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)대교,5,교대)주(
1400,1400,입금,인터넷뱅킹 대량이체,(주)대교디앤에스, - ,"737,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대교디앤에스,9,스에앤디교대)주(
1401,1401,입금,인터넷뱅킹 대량이체,(주)대교에듀캠프, - ,"10,412,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대교에듀캠프,9,프캠듀에교대)주(
1402,1402,입금,인터넷뱅킹 대량이체,(주)대교홀딩스,"18,000","266,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대교홀딩스,8,스딩홀교대)주(
1403,1403,입금,펌뱅킹 입금이체,(주)대림, - ,"6,181,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대림,5,림대)주(
1404,1404,입금,인터넷뱅킹 대량이체,(주)대명,"2,377,000","2,377,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대명,5,명대)주(
1405,1405,입금,인터넷뱅킹 대량이체,(주)대명에이치알,"1,771,000","2,630,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대명에이치알,9,알치이에명대)주(
1406,1406,입금,급여 입금이체,(주)대성생활건강, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)대성생활건강,9,강건활생성대)주(
1407,1407,입금,어음만기입금,(주)대성파인텍,"3,634,000","3,634,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대성파인텍,8,텍인파성대)주(
1408,1408,입금,인터넷뱅킹 대량이체,(주)대송, - ,"1,320,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대송,5,송대)주(
1409,1409,입금,인터넷뱅킹 대량이체,(주)대신기공, - ,"14,009,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대신기공,7,공기신대)주(
1410,1410,입금,어음만기입금,(주)대연정공,"5,552,000","5,552,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대연정공,7,공정연대)주(
1411,1411,입금,인터넷뱅킹 대량이체,(주)대영기전,"1,000","1,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대영기전,7,전기영대)주(
1412,1412,입금,급여 입금이체,(주)대우에스티, - ,"6,525,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대우에스티,8,티스에우대)주(
1413,1413,입금,상여금 입금이체,(주)대우에스티, - ,"6,525,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대우에스티,8,티스에우대)주(
1414,1414,입금,인터넷뱅킹 대량이체,(주)대우에스티, - ,"6,525,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대우에스티,8,티스에우대)주(
1415,1415,입금,인터넷뱅킹 대량이체,(주)대웅경영개발원,"1,537,000","1,537,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대웅경영개발원,10,원발개영경웅대)주(
1416,1416,입금,인터넷뱅킹 대량이체,(주)대웅제약근로복지,"9,000","20,000,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대웅제약근로복지,11,지복로근약제웅대)주(
1417,1417,입금,인터넷뱅킹 대량이체,(주)대원고속,"86,000","490,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대원고속,7,속고원대)주(
1418,1418,입금,인터넷뱅킹 대량이체,(주)대원씨엠씨,"11,000,000","11,000,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대원씨엠씨,8,씨엠씨원대)주(
1419,1419,입금,인터넷뱅킹 대량이체,(주)대인농산, - ,"4,899,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대인농산,7,산농인대)주(
1420,1420,입금,인터넷뱅킹 대량이체,(주)대주기계,"1,389,000","17,743,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대주기계,7,계기주대)주(
1421,1421,입금,급여 입금이체,(주)대주산업,"2,259,000","2,861,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대주산업,7,업산주대)주(
1422,1422,입금,인터넷뱅킹 대량이체,(주)대주산업죽전영업, - ,"3,544,000",소득,기타소득,,,,,,,,,,,,,,(주)대주산업죽전영업,11,업영전죽업산주대)주(
1423,1423,입금,인터넷뱅킹 대량이체,(주)대진주택건설, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)대진주택건설,9,설건택주진대)주(
1424,1424,입금,인터넷뱅킹 대량이체,(주)대한콘설탄트, - ,"1,694,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대한콘설탄트,9,트탄설콘한대)주(
1425,1425,입금,인터넷뱅킹 대량이체,(주)대호산업,"46,000","56,000",입금이체,회사입금,,,,,,,,,,,,,,(주)대호산업,7,업산호대)주(
1426,1426,입금,인터넷뱅킹 대량이체,(주)더브릿지엠앤씨, - ,"53,000",입금이체,회사입금,,,,,,,,,,,,,,(주)더브릿지엠앤씨,10,씨앤엠지릿브더)주(
1427,1427,입금,인터넷뱅킹 대량이체,(주)더블유브랜드커넥,"908,000","908,000",입금이체,회사입금,,,,,,,,,,,,,,(주)더블유브랜드커넥,11,넥커드랜브유블더)주(
1428,1428,입금,인터넷뱅킹 대량이체,(주)더블유서비스네트,"259,000","414,000",입금이체,회사입금,,,,,,,,,,,,,,(주)더블유서비스네트,11,트네스비서유블더)주(
1429,1429,입금,인터넷뱅킹 대량이체,(주)더샘인터내셔날, - ,"4,709,000",입금이체,회사입금,,,,,,,,,,,,,,(주)더샘인터내셔날,10,날셔내터인샘더)주(
1430,1430,입금,인터넷뱅킹 대량이체,(주)더샵스토리,"3,118,000","6,234,000",입금이체,회사입금,,,,,,,,,,,,,,(주)더샵스토리,8,리토스샵더)주(
1431,1431,입금,인터넷뱅킹 대량이체,(주)더에스엠씨그룹, - ,"468,000",입금이체,회사입금,,,,,,,,,,,,,,(주)더에스엠씨그룹,10,룹그씨엠스에더)주(
1432,1432,입금,인터넷뱅킹 대량이체,(주)더존홀딩스, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)더존홀딩스,8,스딩홀존더)주(
1433,1433,입금,인터넷뱅킹 대량이체,(주)데이드, - ,"49,000",입금이체,회사입금,,,,,,,,,,,,,,(주)데이드,6,드이데)주(
1434,1434,입금,인터넷뱅킹 대량이체,(주)데코원, - ,"2,085,000",입금이체,회사입금,,,,,,,,,,,,,,(주)데코원,6,원코데)주(
1435,1435,입금,인터넷뱅킹 대량이체,(주)데크카본, - ,"25,000",입금이체,회사입금,,,,,,,,,,,,,,(주)데크카본,7,본카크데)주(
1436,1436,입금,급여 입금이체,(주)도울테크,"2,819,000","4,976,000",입금이체,회사입금,,,,,,,,,,,,,,(주)도울테크,7,크테울도)주(
1437,1437,입금,급여 입금이체,(주)도원씨엠에스, - ,"1,838,000",입금이체,회사입금,,,,,,,,,,,,,,(주)도원씨엠에스,9,스에엠씨원도)주(
1438,1438,입금,인터넷뱅킹 대량이체,(주)동경ENG, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)동경ENG,8,GNE경동)주(
1439,1439,입금,급여 입금이체,(주)동구전자,"4,763,000","26,200,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동구전자,7,자전구동)주(
1440,1440,입금,일반대외대량 입금이체,(주)동구전자,"4,763,000","26,200,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동구전자,7,자전구동)주(
1442,1442,입금,인터넷뱅킹 대량이체,(주)동남유화,"60,000","60,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동남유화,7,화유남동)주(
1443,1443,입금,인터넷뱅킹 대량이체,(주)동남합성,"99,000","140,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동남합성,7,성합남동)주(
1444,1444,입금,급여 입금이체,(주)동륜물류,"2,164,000","2,164,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동륜물류,7,류물륜동)주(
1445,1445,입금,인터넷뱅킹 대량이체,(주)동심,"2,272,000","3,788,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동심,5,심동)주(
1446,1446,입금,인터넷뱅킹 대량이체,(주)동아마이스,"30,000","30,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동아마이스,8,스이마아동)주(
1447,1447,입금,인터넷뱅킹 대량이체,(주)동아미디웍스,"203,000","203,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동아미디웍스,9,스웍디미아동)주(
1448,1448,입금,인터넷뱅킹 대량이체,(주)동아사이언스,"11,000","60,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동아사이언스,9,스언이사아동)주(
1449,1449,입금,인터넷뱅킹 대량이체,(주)동아인터내셔널트,"477,000","477,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동아인터내셔널트,11,트널셔내터인아동)주(
1450,1450,입금,인터넷뱅킹 대량이체,(주)동양, - ,"50,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동양,5,양동)주(
1451,1451,입금,인터넷뱅킹 대량이체,(주)동양건재부문군산,"3,629,000","3,629,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동양건재부문군산,11,산군문부재건양동)주(
1452,1452,입금,인터넷뱅킹 대량이체,(주)동양건재부문양산, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)동양건재부문양산,11,산양문부재건양동)주(
1453,1453,입금,인터넷뱅킹 대량이체,(주)동양건재부문정관,"6,941,000","6,941,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동양건재부문정관,11,관정문부재건양동)주(
1454,1454,입금,인터넷뱅킹 대량이체,(주)동양건재부문창원,"3,855,000","3,855,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동양건재부문창원,11,원창문부재건양동)주(
1455,1455,입금,인터넷뱅킹 대량이체,(주)동양티피티,"218,000","228,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동양티피티,8,티피티양동)주(
1456,1456,입금,인터넷뱅킹 대량이체,(주)동우인더스트리,"1,709,000","1,709,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동우인더스트리,10,리트스더인우동)주(
1457,1457,입금,인터넷뱅킹 대량이체,(주)동우팜투테이블, - ,"105,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동우팜투테이블,10,블이테투팜우동)주(
1458,1458,입금,어음만기입금,(주)동원에프앤비, - ,"6,164,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동원에프앤비,9,비앤프에원동)주(
1459,1459,입금,인터넷뱅킹 대량이체,(주)동원트렌스,"2,882,000","2,882,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동원트렌스,8,스렌트원동)주(
1460,1460,입금,어음만기입금,(주)동원홈푸드,"1,000","27,174,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동원홈푸드,8,드푸홈원동)주(
1461,1461,입금,인터넷뱅킹 대량이체,(주)동인기연, - , - ,입금이체,회사입금,,,,,,,,,,,,,,(주)동인기연,7,연기인동)주(
1462,1462,입금,일반대외대량 입금이체,(주)동학식품, - ,"73,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동학식품,7,품식학동)주(
1463,1463,입금,인터넷뱅킹 대량이체,(주)동해종합기술공사,"485,000","485,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동해종합기술공사,11,사공술기합종해동)주(
1464,1464,입금,인터넷뱅킹 대량이체,(주)동화세상에듀코,"50,000","1,733,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동화세상에듀코,10,코듀에상세화동)주(
1465,1465,입금,인터넷뱅킹 대량이체,(주)동화씨앤에프,"28,268,000","28,268,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동화씨앤에프,9,프에앤씨화동)주(
1466,1466,입금,급여 입금이체,(주)동희산업, - ,"22,374,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동희산업,7,업산희동)주(
1467,1467,입금,어음만기입금,(주)동희산업, - ,"22,374,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동희산업,7,업산희동)주(
1468,1468,입금,일반대외대량 입금이체,(주)동희산업, - ,"22,374,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동희산업,7,업산희동)주(
1469,1469,입금,급여 입금이체,(주)동희산업김천공장, - ,"5,040,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동희산업김천공장,11,장공천김업산희동)주(
1470,1470,입금,일반대외대량 입금이체,(주)동희산업김천공장, - ,"5,040,000",입금이체,회사입금,,,,,,,,,,,,,,(주)동희산업김천공장,11,장공천김업산희동)주(
